Package Name,Reviewer Name,Review,Rating
Scotiabank Mobile Banking,Abi Daniels-Berman,Continuously closing the app when I'm trying to log in,2
Scotiabank Mobile Banking,Tim Mcauley,rip offs.,1
Scotiabank Mobile Banking,Raymond Clarke,I like Scotiabank and it's the only bank I've ever had,5
Scotiabank Mobile Banking,Kaitlin Beaton,Absolutely garbage. Every single time I use it I have to uninstall and reinstall. Then I have to through the process of 2 factor authentication. My primary bank doesn't make me jump through hoops to keep an eye on my accounts. Update: Now it won't even let me get past the 2 factor authentication. I would give this negative stars if I could. I am very grateful that this is not my primary bank. It would drive me to insanity to have to go through this every day to access money.,1
Scotiabank Mobile Banking,Carol Sheriff,I've been trying to accept an etransfer for 2 days without success. No idea what's wrong,1
Scotiabank Mobile Banking,Olubukola Sadiq-Martins,Excellent service,5
Scotiabank Mobile Banking,Chris Sal,You'd think a billion dollar company could provide customers what they advertise. Not this one.,1
Scotiabank Mobile Banking,1-HE-PI,"This app keeps crashing at least thrice a week , terrible app",1
Scotiabank Mobile Banking,Karem Sierra,Scotia Bank has been great no complaints.,5
Scotiabank Mobile Banking,Homa Karimi,I love banking with sctia banking simple and easy,5
Scotiabank Mobile Banking,colin anderson,easy to use great app,5
Scotiabank Mobile Banking,JediJman,"Great service! fast, efficient, and friendly. Keep up the great work!",5
Scotiabank Mobile Banking,James Swayda,"Works well, when it works",4
Scotiabank Mobile Banking,Dorothy Stilwell,I can never get on it will never take my password,1
Scotiabank Mobile Banking,Dan Pearce,"I prefer the web version, this app is too confusing but made the web version so you can't use it",1
Scotiabank Mobile Banking,Doddie Migues,Good to talk,5
Scotiabank Mobile Banking,Harrison Klems,app is horrible,1
Scotiabank Mobile Banking,Greg Moorhead,"ZERO STARS The new updates makes the app frustrating and unusable garbage, and this BS 2sv forcing me to have a screen lock is the most annoying thing in the world, don't know how many times I've had to uninstall then reinstall this "" new and better"" app. I can't wait to leave Scotiabank for any other institution when my mortgage is up.",1
Scotiabank Mobile Banking,David Tripp,"Cannot even log in just says ""error please try that again"", has been this way for a week. Makes it really difficult to do any banking because of the 2 factor authentication. This really shouldn't be a recurring issue with a bank",1
Scotiabank Mobile Banking,Sathiya Siva,worst bank ever. terrible customer service,1
Scotiabank Mobile Banking,Tim Sullivan,2SV is buggy at best. Seldom works. It's incredibly frustrating being locked out of your own accounts 👎,1
Scotiabank Mobile Banking,Hong Kwok,"app behaves inconsistently. one time it complained about needing to change wireless network when all is good, another time is another problem.",1
Scotiabank Mobile Banking,Bechem Val John Ngwai,just so flexible,5
Scotiabank Mobile Banking,Alex,"Constantly asks me dumb ""security questions"" to purposefully lock me out of my account. Makes it impossible to use the app, especially when working away from home. Will be transiting to a different bank.",1
Scotiabank Mobile Banking,Chris Lacey,Terrible app. Always down due to an error,1
Scotiabank Mobile Banking,jude marco,Every day there is an issue getting into the app. Ridiculous,2
Scotiabank Mobile Banking,Christine Loewenberg,"Very courteous, professional, quick and put me back in business. Awesome 👍👍👍👍👍",5
Scotiabank Mobile Banking,Akilah Glasgow,"Deposit a cheque feature use to be fantastic two pictures and it's done. The feature is such a hassle now. The auto capture is garbage, now when you finally get it to take a picture the app says it can't deposit the cheque because it can't read the numbers and it's clear as day! I don't know who changed this but I guess I'm on my way into the bank to deposit these cheques now. Just an update, it's not been fixed... Nearly three years later",1
Scotiabank Mobile Banking,Melissa Werth,Good app but bring back the quick balance check feature.,5
Scotiabank Mobile Banking,Brii Spicer,once a week the app is absolutely unusable. it's the most irritating thing possible,1
Scotiabank Mobile Banking,Leon Grand,great apps,5
Scotiabank Mobile Banking,Farad Raznian,it's horrible in anyway specially customer service and the app itself compared to td or cibc is behind and doesn't have lots of options you have with TD bank.,1
Scotiabank Mobile Banking,Francisco Galindo Bocardo,"excelent app, excelent bank",5
Scotiabank Mobile Banking,Shaunie Gaudet,It updated the other day and now it sends a text code everytime I want to sign in and will not allow me to say that phone is a trusted device. Apparently it's because it's set to dark theme.,1
Scotiabank Mobile Banking,Norma Eline Cordeiro de Oliveira,easy and helpful,5
Scotiabank Mobile Banking,Dwight Clark,"Just switched from RBC, and right off the bat, their app was more informative and easily navigated. They have a great selection of accounts for Familys/Businesses. hands-down would recommend to family and friends",5
Scotiabank Mobile Banking,Betty Leung,This bank is scam my money is so many times no good is canceled my card 💳 is so many times 👎🔒no t really paucact they are now any one go in my account take out my money time,2
Scotiabank Mobile Banking,Boghos Ajemian,"too many issues with, signing, hacked...",1
Scotiabank Mobile Banking,Amanpreet Kaur,osm bank,5
Scotiabank Mobile Banking,Владимир Сас,Very good,5
Scotiabank Mobile Banking,SUPATOOX TUKEY,better than the TD app for being user friendly....wow!!!,5
Scotiabank Mobile Banking,Brian Dhanpaul,worst bank I have ever dealt with,1
Scotiabank Mobile Banking,Amrit Kamboj,Good,5
Scotiabank Mobile Banking,Ray Bodnar,Scotiabank app works very well and is painless to use.,4
Scotiabank Mobile Banking,Juan Camilo barrera,"it's relatively easy to use, straight forward!!! great app for banking.",5
Scotiabank Mobile Banking,Vanessa Gamble,I've been trying to sign in for 3 days now. I keep getting an error message. Fix this issue now!,1
Scotiabank Mobile Banking,Sharon F,"I have not been able to deposit an etransfer since February 2, 2024. When I select the bank, it just logs me into my account and doesn't give the etransfer acceptance page. I don't have an issue depositing in a different bank. What is going on???",1
Scotiabank Mobile Banking,Dean Bates,this app can be really uncooperative,1
Scotiabank Mobile Banking,Sahibjeet Singh,simple and easy to use,5
Scotiabank Mobile Banking,Phillip Walsh,the best bank in town,5
Scotiabank Mobile Banking,Boghos Ajemian,"I deal with three banks, yours is the worst by far",2
Scotiabank Mobile Banking,Innocent Bystander,won't open,1
Scotiabank Mobile Banking,Ryan Trichilo,Been trying to log in to scene+ travel for over an hour with several different browsers and am unable to get though. What an awful experience. I've had this account for over 8 years and the quality has gone down the toilet.,1
Scotiabank Mobile Banking,Lou,"February 8, 2024. Again the App is down/bugs. Retry message after login. Terrible Devs in this Scotia App Devolopers' team!",1
Scotiabank Mobile Banking,James MacLeod,best people to deal with,5
Scotiabank Mobile Banking,Aaru Deswal,I highly appreciate it.amzing service by staff.,5
Scotiabank Mobile Banking,dan mulder,Hate this shut,3
Scotiabank Mobile Banking,Old Forrester,I'm very Satisfied with Scotiabank.,5
Scotiabank Mobile Banking,Lisa Franceschi,app sucks,1
Scotiabank Mobile Banking,Caroline Stoll,Issues with sign in,2
Scotiabank Mobile Banking,Tol,"Since the latest update, there a bug in which Scotia online doesn't properly move money between accounts. In my case, this would be between my credit card and line of credit. Everytime I try to move money from my credit card to line of credit, it takes money out of my line of credit and adds it to my credit card (the opposite should be happening).",1
Scotiabank Mobile Banking,Christopher Lord,Didn't CARE FOR THIS APP OR,1
Scotiabank Mobile Banking,MJ Ladera,Just got frauded and someone bought some card in my account not a very good bank,1
Scotiabank Mobile Banking,Kelly Hargest,Easy to use and the site is never down when I need it.,4
Scotiabank Mobile Banking,Brent “Brentos” Greenlaw,App is a nuisance but better than the three hour trip and hour wait in a line.,2
Scotiabank Mobile Banking,rage mckay,great help,5
Scotiabank Mobile Banking,Pat Hartlen,Everytime I try to sign in it won't let me and calling for assistance is a waste of time.,1
Scotiabank Mobile Banking,F O,Scotia Bank app is the best there is to mobile banking. They're way ahead of other banks. Keep it up!,5
Scotiabank Mobile Banking,Shawn Mason,Great Bank to deal with..,5
Scotiabank Mobile Banking,donovan elliott,"It was a good app til they updated it, now I have to keep typing my password in 2 times in order to go online, other than that it's a great app. Update to the review since you guys aren't fixing the bug, iam annoyed of this app now I have to keep signing on so many times, are you guys gonna fix this or what is going on, there is no structure here I thought it would've been fixed awhile ago please respond back, it's driving me nuts.",1
Scotiabank Mobile Banking,Raees,"Scotia has the worst banking app compared to TD, BMO, RBC, and CIBC.",1
Scotiabank Mobile Banking,Mike Jobbo,"Worst bank on the planet!! I have multiple accounts across the world and Scotia is by far the worst back ever. Zero functionality on the app, be prepared to sit on hold for years only to be told you have to visit a non existant branch. It's shocking how incompetent this institution is",1
Scotiabank Mobile Banking,Gil H,Prather Kashyap was awesome. He is very knowledgeable and gives excellent customer service.,5
Scotiabank Mobile Banking,colinmatchett71,Keep getting EMS006 error every few months. Have to reinstall. Very annoying,2
Scotiabank Mobile Banking,ryan mouland,stop pestering me for a review. it's the fastest way to get a one star out of me.,1
